ft	n.s	ns.rt	n.v	seed	ve.fr	ve.mu	ve.sd	sd0.p0	sd0.p1	sd1.p0	sd1.p1	sd2.p0	sd2.p1	sd3.p0	sd3.p1	sd4.p0	sd4.p1	sd5.p0	sd5.p1	sd6.p0	sd6.p1
tck	100	3	512	NL	0.05	0	1	0.012029708473168	0.00124467585093235	0.0123679090299478	0.00120761926645785	0.014521599956129	0.00130306081293208	0.0114687194733891	0.000629360136777612	0.01391888989139	0.00124632704475491	0.0255696716401823	0.000995552158891133	0.025474511975963	0.000942825659447699
tck	100	3	512	NL	0.05	0	1	0.00817311329363046	0.0213706150711892	0.00811674900043868	0.0200327348062244	0.00767369491237946	0.0200967181052042	0.00865206679666108	0.0131854664325508	0.0113983771305892	0.00940658857181564	0.0131504719989746	0.00409192744860565	0.0224940443712436	0.0032910169218594
tck	100	3	512	NL	0.05	0	1	0.00248424366031563	0.000205169353582946	0.00268451848209394	0.000210841292290209	0.0033326728580485	0.000220188124166132	0.00456760294998426	0.000387645232817202	0.0068056397181061	0.000357403857448091	0.0110535630765682	0.000544336978077542	0.0160943615421074	0.000711493010399411
tck	100	3	512	NL	0.05	0	1	0.00966277145320371	0.000853343234347492	0.00972564438329382	0.000825092133403982	0.00954028697695319	0.000769017501312863	0.00765751336663134	0.000794343580018619	0.0117394311228725	0.000459465586185925	0.0146344793278766	0.000614406614982355	0.0211854438594221	0.000641472768454832
tck	100	3	512	NL	0.05	0	1	6.35729582632028e-05	0.0160997851312987	6.82337231110441e-05	0.0169002225012855	8.55945525408686e-05	0.0249361950716493	6.70880785330619e-05	0.0330440662479061	6.92276498972522e-05	0.0569060701063753	9.90036359949098e-05	0.0869007634627553	9.72974215545097e-05	0.0896979960811728
tck	100	3	512	NL	0.05	0	1	0.0165080838435397	0.00145775227052558	0.0173952815028502	0.00145544929366315	0.0183943846440341	0.00150239771457183	0.0222946447810829	0.00211358531036177	0.0192555580435293	0.00238788783289445	0.0309911853852383	0.00211789704078025	0.0265897125693704	0.00211343620646909
tck	100	3	512	NL	0.05	0	1	0.016787306790168	0.00295212692435398	0.0171190401340809	0.00279767836221922	0.0185811835117122	0.00306855890934066	0.0180987592938123	0.00364633447370699	0.0235887159641006	0.00548696335899357	0.0303369114838925	0.00698907478539768	0.0278071911565596	0.00631337424516021
tck	100	3	512	NL	0.05	0	1	0.00365922033114585	0.00697150518752432	0.00342126020751266	0.00704317536296162	0.00250732689904531	0.0076870264078398	0.00176859960471065	0.00895743496820889	0.00216073829076269	0.00685883455819414	0.0023298235850755	0.00961522767060674	0.00228951623046936	0.00920360424242805
tck	100	3	512	NL	0.05	0	1	0.00173110268205945	0.000848107609640047	0.00171694943460632	0.000817047633599688	0.00186427879484097	0.00101110082163414	0.00196772697398317	0.000726421989649118	0.00211311042161022	0.0018444531320615	0.00162905911397071	0.00562050967970085	0.00223679238742913	0.0070294708766323
tck	100	3	512	NL	0.05	0	1	0.00745516681696889	4.67787767824968e-05	0.0070593852207862	5.09975699969356e-05	0.00683489832079953	5.48115649203762e-05	0.00904544961205045	4.55989849326155e-05	0.0121270672301557	4.17457245912578e-05	0.0112595224157417	4.17690658943703e-05	0.0108476697971078	3.72110262377712e-05
tck	100	3	512	NL	0.05	0	1	0.00348158007708377	5.94429022304777e-05	0.00325565230647729	5.88346323026068e-05	0.00361431006961221	6.81153648245392e-05	0.00284223121428184	5.70054956273713e-05	0.00534664875319757	6.64968261598897e-05	0.00951465600508106	0.000128959106601934	0.0163063989905186	0.000206398641924288
tck	100	3	512	NL	0.05	0	1	0.031030288772894	0.00117042353785435	0.0317494924745542	0.00107841478571702	0.0311907393117592	0.00102154620543515	0.0391141316866447	0.00137342029288923	0.0314198184293304	0.00481165227229052	0.0269091693872967	0.00911663737121837	0.0215689694892238	0.0100081610076594
tck	100	3	512	NL	0.05	0	1	0.0131450356847849	0.0574340927640336	0.0131276741172326	0.0555472041943597	0.0119768479645906	0.0562145695246568	0.0120264587653928	0.0615837440077679	0.0145116785343207	0.0783096670447253	0.0129674197593596	0.0962347801587684	0.0118841932686531	0.0817261908495133
tck	100	3	512	NL	0.05	0	1	0.00180829775519209	0.00533052155589031	0.00177603552496708	0.00497448648250232	0.0018732144944853	0.00406576654719104	0.00306384292717743	0.00420049602152262	0.00403361969239135	0.00801899363636949	0.00323528022747799	0.00670973357579552	0.00421254029678375	0.00736088209493646
tck	100	3	512	NL	0.05	0	1	0.00169521980149945	0.00970906075526401	0.00173036208323352	0.0101536319985333	0.00164917739283865	0.0112586584068458	0.00169430275342097	0.0215842650114624	0.00169415567805498	0.0166128589400629	0.0021228175900383	0.0238435169145388	0.00406232656732564	0.0225630768618513
tck	100	3	512	NL	0.05	0	1	0.00100860894986521	0.00115442595681725	0.000973420341746856	0.00127839406164587	0.000865398911882975	0.00152196475969157	0.000887948622581791	0.00276557871677674	0.00208409059003967	0.00526191910864626	0.00314200808873921	0.008856185751977	0.0032373093507031	0.00955162900519313
tck	100	3	512	NL	0.05	0	1	0.0231603998169386	0.0214481909604001	0.013564741135654	0.0219948599889286	0.023406831399107	0.0264734985990063	0.0580481174674451	0.0289773733399002	0.0621859343599837	0.0269492647571407	0.0589033314249097	0.0310850182079202	0.0494083422782919	0.0356484690873318
tck	100	3	512	NL	0.05	0	1	0.0121102273036335	0.00518967832077477	0.0126100558282475	0.00544589283505315	0.0142918790103396	0.00528209933266122	0.0200874721961295	0.00385590009437975	0.0184632737499549	0.00313760793207696	0.0305198216257936	0.00594725454299427	0.0448007970976743	0.00613324541520255
tck	100	3	512	NL	0.05	0	1	0.0384726477889077	0.0044537062330634	0.0405020504126059	0.00451720098322672	0.0423594372764546	0.0047164649875957	0.0534335685157789	0.00384078969692991	0.0491087516445575	0.00423298766257507	0.0436451653532702	0.0044498485404163	0.045920822441234	0.00690570736852947
tck	100	3	512	NL	0.05	0	1	0.00926859537024149	0.000180914095512019	0.00957769294006594	0.000180858422676566	0.00954530252357588	0.000152243017907727	0.00851312968300832	0.000142043120611168	0.00777315876034068	0.000171846703386547	0.00278683181628003	0.000495035559358148	0.00329421395149065	0.00067431550782493
tck	100	3	512	NL	0.05	0	1	0.0078047209425155	0.0138717689156658	0.00760882551931064	0.0143762934032501	0.00903900298055971	0.0144460095723453	0.00772381576125114	0.0167689431174001	0.00605782805873956	0.0172754182461061	0.005645227222706	0.0242576925930807	0.0048932962050352	0.0334409640713251
tck	100	3	512	NL	0.05	0	1	0.000581468847826949	0.0115867183197214	0.000586101472030864	0.01047934549094	0.000554594876241432	0.0126292705319857	0.000646260786306141	0.0203597404329406	0.00107262024593102	0.0319232145106164	0.00158384405630163	0.0314247349101192	0.00173579929617662	0.0271002123040514
tck	100	3	512	NL	0.05	0	1	0.00516861440085903	0.00455139429911688	0.00514106117886481	0.00449402694927992	0.00586535750195427	0.00444266252506542	0.00868474519908036	0.00585790770534267	0.00978498413822226	0.00444513407198821	0.0101866339522659	0.00494723454619828	0.0161543182049664	0.00444219987059125
tck	100	3	512	NL	0.05	0	1	0.00928966388629471	2.93114516033421e-05	0.00984392198351269	2.87088124546475e-05	0.00941738344030785	2.90437039546232e-05	0.015064533225535	2.57296928822814e-05	0.00575585956755431	6.51701610414612e-05	0.00642938860007269	0.000112079509881013	0.00554813073253746	0.000142736790231135
tck	100	3	512	NL	0.05	0	1	0.00129674450352479	0.00062756727640112	0.00127694477415186	0.00071619602676698	0.001282582446684	0.000728078007282029	0.00178133928312707	0.000865270506165583	0.00470866141718229	0.001618554019024	0.0142735416375426	0.00154729725888125	0.019352165802778	0.00124671601979864
tck	100	3	512	NL	0.05	0	1	0.0171176081276385	0.000204613423749223	0.0164438447332351	0.000183418442382344	0.0189565159290681	0.000161895474542151	0.0181351876320235	9.3573883602982e-05	0.021002651089378	8.36950627032262e-05	0.0275695501744971	6.79250784714203e-05	0.032214521665507	5.42714369945463e-05
tck	100	3	512	NL	0.05	0	1	0.00199830606320428	0.0109370633418084	0.00183117415026401	0.0104971929858737	0.00217834641286041	0.0106571172954485	0.00238216215388765	0.0119691155238602	0.002713417183418	0.0124377787499566	0.00327454770858948	0.017167699164059	0.00677195054036406	0.0272776997484363
tck	100	3	512	NL	0.05	0	1	0.021069612506791	0.00606551442383263	0.0219174158882443	0.00618274730320956	0.023196424948466	0.00674026771074843	0.0314243005391019	0.00591526834964318	0.0383916140209626	0.00225943816038954	0.0365325519003075	0.00112785935011628	0.0385683374241346	0.00110945478114588
tck	100	3	512	NL	0.05	0	1	0.00648332564840426	1.86760334781599e-05	0.00735382293581122	1.90018201292608e-05	0.00501244323125283	1.60217149407504e-05	0.00746865241102523	1.81875286130451e-05	0.0258999877768389	2.74609729160602e-05	0.01797372183015	4.43469784260353e-05	0.0130699949740857	4.37062751434958e-05
tck	100	3	512	NL	0.05	0	1	0.0168286441891941	0.000169011875612468	0.0169575199099399	0.000165774008408337	0.0155350577835909	0.000142450911605363	0.0179279564889905	7.55327815836759e-05	0.0169047507122773	0.000141054799582374	0.0219893604856435	0.00023529445020698	0.0218197926789916	0.000378430337147462
tck	100	3	512	NL	0.05	0	1	0.0304428300435629	4.92419495734531e-06	0.0296985935730741	5.76178968014762e-06	0.0288645275584418	5.31761951660936e-06	0.0425297638043087	1.20894795129223e-05	0.0435663130080536	2.4161088785335e-05	0.0429085198236332	4.20168696106948e-05	0.0445986079778249	6.09416305752397e-05
tck	100	3	512	NL	0.05	0	1	0.00585462946337556	0.0250775607147864	0.00587574640151223	0.0250775607147864	0.0052791777917407	0.0246331933310164	0.00505359806166372	0.0190299250043722	0.00907974277398238	0.0175823411393506	0.0121920876484113	0.0179167538465346	0.0109070899886288	0.0274602239709375
tck	100	3	512	NL	0.05	0	1	0.00649500007973258	1.30553437516223e-05	0.00618280011728012	1.33941645124036e-05	0.00660880741755987	1.19351031733217e-05	0.00705558217999425	1.06352796316322e-05	0.0157893053691684	2.42402134298381e-05	0.022180095519838	3.62532227924373e-05	0.0272880644945223	3.86912360736957e-05
tck	100	3	512	NL	0.05	0	1	0.00184565168386741	7.02170217681264e-06	0.00182202783848784	7.02170217681264e-06	0.00184527447477911	6.72247512434332e-06	0.00202321688979534	5.02779227185002e-06	0.00313220076097553	2.25969755418554e-06	0.00350607334238007	1.03815124685713e-06	0.00417112002621522	7.18855089565373e-07
tck	100	3	512	NL	0.05	0	1	0.00467758807501717	0.000619049410880979	0.00462734648783136	0.000576476306146434	0.00506642906175214	0.000577818076803682	0.00676877669363374	0.0005027339060375	0.010800167588732	0.00152219139737197	0.0196951699666582	0.00519892117348431	0.0186255957424962	0.00680319015388364
tck	100	3	512	NL	0.05	0	1	0.000266735802393891	0.000389404157855489	0.000270393177329797	0.000353229978863778	0.00028525237657917	0.000428841493541054	0.00019231643283435	0.000519293751001459	0.000301590551133879	0.000803519224690907	0.000282984947829967	0.00108905710051443	0.000652439940721505	0.00120347784059338
tck	100	3	512	NL	0.05	0	1	0.00804733325957507	0.00142316381068508	0.00859195761524401	0.00147262960648464	0.00922824585172399	0.00141282070918947	0.00701657188091132	0.00206560935925326	0.00784561373544068	0.00569329570582278	0.00678840440359563	0.00912339407364826	0.00569872912940883	0.00713848244227178
tck	100	3	512	NL	0.05	0	1	0.00117691178823087	0.000278003046494502	0.0012903567756456	0.000268768393391072	0.00147497184436274	0.000294303563581289	0.00138319244303764	0.000241534582354652	0.00113254287059528	0.000296641252228502	0.000968625380930899	0.000285241216532173	0.00098175658560784	0.000346372348650981
tck	100	3	512	NL	0.05	0	1	0.000156599999960427	0.00018733014550143	0.000151175386140512	0.000179268541062427	0.000165994325219909	0.00013829356731121	0.000204665631035827	0.000151345779474843	0.000176241698461421	0.000160150523828895	0.000163994387043509	0.000166074469547084	0.00011250028033416	9.37340037390211e-05
tck	100	3	512	NL	0.05	0	1	0.0270949965343055	0.000986534788890547	0.027999881850323	0.00108830582020869	0.0298880068613192	0.00135069550953648	0.0295261180788319	0.00556518331887468	0.033877351655509	0.0148544773108114	0.0251754696926185	0.0333419478383622	0.0169196606135787	0.0429724726640088
tck	100	3	512	NL	0.05	0	1	0.0199122915824488	0.0118118928260236	0.0196987709179895	0.0118338736253073	0.0216467111434278	0.0115089964845014	0.0181404619850002	0.0127544217583208	0.0232400694481077	0.0153892949226325	0.0193986439826718	0.0240597032423759	0.0182148728239517	0.0289856294414855
tck	100	3	512	NL	0.05	0	1	0.0193257212063734	0.000138817726125007	0.0186956036829471	0.000141278825117053	0.0201768723364455	0.000153159397144886	0.0206421714558382	0.000144686092736435	0.0252048068659217	9.71201963787527e-05	0.0239857463202848	8.19453050089347e-05	0.0213210832996628	6.92534715384108e-05
tck	100	3	512	NL	0.05	0	1	0.0120765600940065	0.00107006840962198	0.0119427670400604	0.00102728166676247	0.0118025913974614	0.00103406123952743	0.00822469166926409	0.000809769716838327	0.012342363221751	0.000454796194292784	0.00979759346536724	0.00035287980257237	0.00879193172823634	0.000357911370154729
tck	100	3	512	NL	0.05	0	1	0.00375737004848342	0.000259428043073773	0.00378806955434952	0.000225289360051395	0.00455315161565051	0.000182403988993052	0.0056208650811268	0.000112185746660276	0.00650752538428612	0.000103570115179252	0.00663651162153278	8.56518203784518e-05	0.00661127132647066	8.41409037231067e-05
tck	100	3	512	NL	0.05	0	1	0.00640777794119063	0.0112355140425505	0.00641937376724444	0.0116723225947039	0.00545669079114053	0.0132630837626921	0.00467454213466856	0.0152865863712158	0.0034115031385753	0.0243803504612103	0.00286196465922095	0.022804824585317	0.00313671591263098	0.0236524168293859
tck	100	3	512	NL	0.05	0	1	0.00681474668460291	3.98528741417659e-05	0.00661612510128395	3.92835222757792e-05	0.00721096882673888	3.52317482074094e-05	0.00870767989995502	2.7177359979369e-05	0.0106781942425054	2.19958894953631e-05	0.0147783656660142	1.0553343605002e-05	0.0134362696774679	9.51241947610981e-06
tck	100	3	512	NL	0.05	0	1	0.0187457796139389	0.00266589258861527	0.0190368339891814	0.00285461239525087	0.0215743885646631	0.00234720222495399	0.026357349993994	0.00309299682035558	0.0328298836993168	0.00760115024085062	0.0277135851488201	0.0104348419628336	0.0250852974815751	0.0111200423392561
tck	100	3	512	NL	0.05	0	1	0.00754333438218746	0.000186037810598783	0.00735445076441144	0.000201510634578517	0.00653255769228078	0.000194970469626576	0.00575894652161879	0.000203015554676611	0.00655560103534836	0.000354416320741735	0.00813015481248791	0.000570923392864353	0.00806683193095425	0.00149476887594457
tck	100	3	512	NL	0.05	0	1	0.010094938351341	0.000281254041056278	0.0104039224110326	0.000299562865863079	0.00929970852310624	0.000296776770250307	0.0112671287555006	0.000238697696299361	0.0181181060241139	0.000575767692295948	0.0166981286078034	0.000503844128564301	0.0202028502315681	0.000940725641473961
tck	100	3	512	NL	0.05	0	1	0.0106126426930233	0.000100460808180158	0.0113318726719946	0.000101454841890503	0.010132653950683	9.37509775192913e-05	0.00909771222005418	0.000108944555711976	0.0106233709296165	8.143326591592e-05	0.00813267611065482	2.27685795771704e-05	0.00830703965992596	2.21515885255874e-05
tck	100	3	512	NL	0.05	0	1	0.0107330012073454	0.0109240582003975	0.0108802790026478	0.0107486996060123	0.0121960788887188	0.00932164221054443	0.0116600929279641	0.00491786444202624	0.0216396248587223	0.00458345230017809	0.0458079695909114	0.00841471244107583	0.0432611849938402	0.0124737341438773
tck	100	3	512	NL	0.05	0	1	0.00123451073386449	3.59589700829055e-05	0.00118891755196249	3.60836311767976e-05	0.00161083541897344	3.5906448401346e-05	0.00155383088430705	4.49695993240962e-05	0.00319284936027886	1.00364177672008e-05	0.00383196373199202	4.38652180545507e-06	0.00357574177948239	2.76542117305656e-06
tck	100	3	512	NL	0.05	0	1	0.0292469554562835	0.00196397681677796	0.0346098389369882	0.00198954057054346	0.0386221326162346	0.00241688733175527	0.0348581849991183	0.00202407154562578	0.0428801209423645	0.00272622388865329	0.0446815780694639	0.00436587070317918	0.0344646555798871	0.00424259266529015
tck	100	3	512	NL	0.05	0	1	0.0239165124434971	0.00938091145664721	0.023667471967712	0.00849772423859618	0.0227109016755431	0.00915573251719681	0.024405638864363	0.00938694436147958	0.0414111977035942	0.00669130046355559	0.0363601506835132	0.00696835084058822	0.0361730009535773	0.00715390503232294
tck	100	3	512	NL	0.05	0	1	0.00182357744946615	0.000439594146332545	0.00195708251438742	0.000448947859903015	0.00218197360199712	0.000531059415334489	0.00215809261036948	0.000387320880242847	0.0015700541102337	0.000293222955666583	0.00129505495112348	0.000200944979279916	0.00208943668578543	0.000151783907392788
tck	100	3	512	NL	0.05	0	1	0.00822614535576172	3.74060235897034e-07	0.00819568898836986	3.30854170060846e-07	0.00945416001057942	1.69133880456585e-07	0.0142444202319967	1.41069722570109e-07	0.0121735400153979	4.33813290845464e-08	0.0106099717041658	7.21980761841934e-08	0.00907969569207512	7.23238605671028e-08
tck	100	3	512	NL	0.05	0	1	0.00545702467446729	0.000339086181288528	0.00536608083924339	0.000341196061990012	0.00522954783301977	0.000290161261917055	0.00529407287744599	0.0002120059206423	0.00671664332488753	0.000185987796686993	0.00786768195327603	0.000110672045363969	0.00704847363464389	0.000101724106508883
tck	100	3	512	NL	0.05	0	1	0.0264095509585632	2.15890020083265e-07	0.0251072434320719	2.53014268647433e-07	0.0252286046125236	1.81041217683919e-07	0.0254788893310827	1.02387521683234e-07	0.0416696450689612	2.35526188552271e-08	0.0592059676313256	9.49778111714039e-09	0.0556946063921206	8.34072033661926e-09
tck	100	3	512	NL	0.05	0	1	0.000651269496817597	0.000259260473433054	0.000707382550762081	0.000258181145979197	0.000682136567260683	0.000267247453239916	0.000718939094212612	0.000385516750167736	0.00072276477588562	0.000675324692443469	0.000533796932493225	0.00120412325682018	0.000684634804178685	0.00198513412257539
tck	100	3	512	NL	0.05	0	1	0.00588218440839861	0.000228613886134377	0.0058198305503474	0.000251230948383196	0.00638284237301467	0.000279429077907789	0.0083751026901121	0.000624471824669848	0.00626795599163454	0.00157141269685623	0.00838238466956454	0.00277678490837774	0.00941817070496809	0.00397616816243507
tck	100	3	512	NL	0.05	0	1	0.00368964955697271	0.000530329994457124	0.00387369734891008	0.000534541454347059	0.00397516636837147	0.000679879491455537	0.00399947020815972	0.000505454216224055	0.00568261342870358	0.000379982083120955	0.00715242664038918	0.00040041254342682	0.00714516167845136	0.000401660494914413
tck	100	3	512	NL	0.05	0	1	0.00214554019391155	0.000961215396071191	0.00221686658077358	0.00099350867148007	0.00196309222426583	0.00113191484103758	0.0016663491172989	0.00115905913625736	0.00201453137985597	0.000951952299979242	0.00203312281566936	0.00096323452332614	0.00217506203383078	0.00123733013350591
tck	100	3	512	NL	0.05	0	1	0.0102486186742812	0.00160662128749312	0.011316228894636	0.00167675521084132	0.0113347174880597	0.00148042151368899	0.0140648852711726	0.00153728020360022	0.0167148857264556	0.00147125614445176	0.0256475202127944	0.00268337238120275	0.0247060258909834	0.00437273315340447
tck	100	3	512	NL	0.05	0	1	0.0251035734363114	0.00115648220531883	0.0225808019518239	0.00114269844643888	0.0210785466449436	0.000976230651247301	0.0166837908750197	0.000782863981758974	0.014619034622567	0.000557435639422232	0.0242266953778694	0.000462522614997463	0.029365114665763	0.000258258362317521
