"ft" "n.s" "ns.rt" "n.v" "seed" "ve.fr" "ve.mu" "ve.sd" "e0.p0" "e0.p1" "e1.p0" "e1.p1" "e2.p0" "e2.p1" "e3.p0" "e3.p1" "e4.p0" "e4.p1" "e5.p0" "e5.p1" "e6.p0" "e6.p1" "e7.p0" "e7.p1"
"6168" "tck" 200 3 512 "NL" 0.05 0 1 0.449961576614093 0.000662159093768766 0.438903864609498 0.000829181155943437 0.438732441844735 0.000470515054053822 0.467802695032245 0.000788168886443286 0.536221947483838 0.000466198156296338 0.679195920494836 0.00088204202943265 0.360671825826789 0.00265990500694291 0.264502462470184 0.00993515293809444
"6169" "tck" 200 3 512 "NL" 0.05 0 1 0.041904916355087 1.47154484774203e-05 0.0366173698301668 3.5477219951785e-06 0.0235832226604356 1.14028608563244e-05 0.0263228606038008 1.11173374932605e-05 0.0221475470037791 1.16380315162701e-06 0.0347487032226744 7.29965370482866e-07 0.0280131535390039 1.0593546833082e-06 0.0463360894926383 0.0013390883974026
"6170" "tck" 200 3 512 "NL" 0.05 0 1 0.202502340480059 0.0751517820989688 0.223626477011559 0.0801321092138685 0.285063889981665 0.0731806690761003 0.206984477533954 0.0506275186367608 0.17389463872916 0.117184905189085 0.119208763870556 0.128117811246428 0.536268474301486 0.0521921457815865 0.239403209837756 0.049451706993944
"6171" "tck" 200 3 512 "NL" 0.05 0 1 0.652108125518409 0.000130016737877048 0.794399569534252 9.38708342912431e-05 0.669992654695708 0.000151246865021881 0.756928178577455 0.00011312998652846 0.868512705512381 0.000203278830897546 0.838869147740643 0.000227316365206787 0.61465846303441 0.000761116076348101 0.437823199181144 0.00107384212063844
"6172" "tck" 200 3 512 "NL" 0.05 0 1 0.0842586569401562 0.000138694851748444 0.0857518744330104 0.000151773317628279 0.0635850580585664 0.00020556776505376 0.126444188048466 0.000175770150652621 0.0783560087160733 0.000168115284719272 0.124438069159265 0.000105065973422303 0.163327516664486 0.00054548433365631 0.0417163841075738 0.00321926376058479
"6173" "tck" 200 3 512 "NL" 0.05 0 1 0.449556786008734 0.151909497936802 0.452999575004876 0.108407573454243 0.438318211506695 0.114389185577478 0.455991716700439 0.171521476067828 0.331897763543741 0.283438265736858 0.376471988738894 0.367006319365846 0.323002109487494 0.230240447691215 0.607622582376098 0.250362833976735
"6174" "tck" 200 3 512 "NL" 0.05 0 1 0.597493735604207 0.000174762121891492 0.559272620655716 0.000649071154617431 0.594392875316664 0.000894079124061808 0.71269236816501 0.000260074775952468 0.804979985640973 0.00047634567138044 0.709914962121284 0.000660987816351044 0.759555507480991 0.000217240506156124 0.515770043740479 1.88611442374365e-05
"6175" "tck" 200 3 512 "NL" 0.05 0 1 0.139611825841168 0.0503553569530495 0.12425225979261 0.0604688752205573 0.118448659077112 0.0389080839151859 0.248401979599206 0.0289424785287743 0.359650323465834 0.00886100580454507 0.238759877094441 0.0946820280138322 0.0732807224069422 0.0176735118991993 0.152197245677159 0.0354098902565034
"6176" "tck" 200 3 512 "NL" 0.05 0 1 0.54669926170362 0.450415710555532 0.676142648201444 0.382473216788124 0.629800167891557 0.396035532443683 0.627219369059719 0.305134766369998 0.685628888585916 0.235711958611686 0.591348356967636 0.182502682585172 0.525769441792689 0.778053825492842 0.431960335070404 0.583364921892412
"6177" "tck" 200 3 512 "NL" 0.05 0 1 0.684293482536964 0.00662924073738236 0.655073079267075 0.00812292220916222 0.703290411010686 0.00859745185628114 0.764231357457376 0.00467184773841733 0.593120572393847 0.00419046792332645 0.58800255229638 0.0200977269961973 0.602979559080308 0.011375089825407 0.730579530068364 0.00451736566231431
"6178" "tck" 200 3 512 "NL" 0.05 0 1 0.927884557739708 0.000743978953352542 0.930238263433802 0.0004025632035487 0.885416895922177 0.00120756416551149 0.957088187033729 0.00103840723868087 0.941790464166676 0.00202502948652916 0.959846105075706 0.00359414496875732 0.866865596448257 0.0394745814481385 0.327194238734062 0.0163315932597603
"6179" "tck" 200 3 512 "NL" 0.05 0 1 0.612687804045496 0.0270771321359318 0.628569962898471 0.0322568943925822 0.590023689163278 0.029008915146535 0.605279616991495 0.0169167405404264 0.632664695318108 0.0102325321096566 0.606599592444915 0.00640477910350135 0.672911362410555 0.0948759889571207 0.592819895842644 0.0388778916940133
"6180" "tck" 200 3 512 "NL" 0.05 0 1 0.690966954722454 0.0197156447210953 0.62062585458739 0.0104530377955645 0.610060710057192 0.0111970429086377 0.645871898652321 0.0124094323239526 0.608416055441104 0.0150070948026578 0.650794483883125 0.030907048179353 0.780446016160302 0.0268272420933062 0.48796707036567 0.0398434464308458
"6181" "tck" 200 3 512 "NL" 0.05 0 1 0.574406023607211 0.00403885418809102 0.557899725311435 0.00298709428318633 0.555054024023145 0.00433182317064451 0.59490621674411 0.00268304936324693 0.670496293034664 0.00229383720915455 0.694119300116733 0.00203818590398774 0.537648691345621 0.0117616835245911 0.327068961255855 0.0191057484865423
"6182" "tck" 200 3 512 "NL" 0.05 0 1 0.322618093032337 0.325877141900704 0.164081236096818 0.274594395381618 0.233298451072698 0.353191437530647 0.214676333443128 0.304621793205433 0.138166918249181 0.216875746570943 0.137531054243192 0.256283525590064 0.359628639104735 0.425195335247112 0.903731530035974 0.637311615492054
"6183" "tck" 200 3 512 "NL" 0.05 0 1 0.917641227221412 0.613880922676351 0.836162690303451 0.642326564737807 0.929626975994893 0.622447078737077 0.90878499313371 0.628731295153631 0.824499341423051 0.614086380454597 0.842423836084112 0.692138808301556 0.847760822515745 0.695031185162748 0.936321086170853 0.688659500820453
"6184" "tck" 200 3 512 "NL" 0.05 0 1 0.14827832210349 0.765100164616013 0.142012201335114 0.800125681594453 0.135627214715759 0.765861632404559 0.16222326934302 0.791580705822011 0.254949100187924 0.805410282155618 0.246450103050935 0.878102395366774 0.416836361369344 0.915565618011976 0.140085292094453 0.618125150587775
"6185" "tck" 200 3 512 "NL" 0.05 0 1 0.67929256753205 0.00855748991652194 0.646091292256654 0.00734506860254802 0.663702782615999 0.00794442338498214 0.623548247053311 0.00985293035437251 0.520961400879161 0.0166056583271148 0.500962172616285 0.0186853676915004 0.494475720977212 0.0686780825305682 0.902804110730178 0.0254205990870754
"6186" "tck" 200 3 512 "NL" 0.05 0 1 0.911814852195219 0.0119634961753639 0.897506434070993 0.00778385335591314 0.89108994852126 0.0138477450188647 0.817393855347915 0.0110376813014861 0.866507084671062 0.00685951835483356 0.870561796975695 0.00955903537545144 0.911571770192111 0.00728780616955005 0.783800082996291 0.00685956369993013
"6187" "tck" 200 3 512 "NL" 0.05 0 1 0.903024441050049 0.000730320384625283 0.829849633752126 0.000670336389526405 0.820775295889674 0.000602439150606537 0.826099796325078 0.00117648381468638 0.762934409607063 0.00341960561271515 0.626424494401822 0.00892123195694783 0.780401805263063 0.00102196705514435 0.888655844737771 0.000631686471615822
"6188" "tck" 200 3 512 "NL" 0.05 0 1 0.904971984026087 0.0122132979302606 0.909875946544365 0.01198589411186 0.898322301444044 0.0172303479619054 0.933420193039665 0.0100398606278671 0.888364662404457 0.0111477457975658 0.843143082870619 0.0086401136237364 0.876763579188118 0.0144746148779451 0.844513806870336 0.0749984920122067
"6189" "tck" 200 3 512 "NL" 0.05 0 1 0.53229452955159 0.0270892465960839 0.473319852289644 0.0411248463657493 0.561222480458004 0.0319692886753714 0.567123339959685 0.0296852651906047 0.493131156485561 0.0200094498928235 0.6041543256865 0.0332618811075429 0.543672878467526 0.0785418512458712 0.700015468601571 0.0674340239083404
"6190" "tck" 200 3 512 "NL" 0.05 0 1 0.649321342008533 0.00741929071557934 0.562344987204471 0.0118419013167319 0.669017823013574 0.0145961854782244 0.649861023186147 0.0116135392692385 0.763875492234615 0.0164588615069904 0.708385973481372 0.00929362588769211 0.849491646685556 0.0210229391664887 0.809952089018927 0.0905242320077717
"6191" "tck" 200 3 512 "NL" 0.05 0 1 0.658892489425145 0.000388254859388759 0.646677504574903 0.000144586349994036 0.704753699418814 0.000241835204473295 0.783383966140905 0.00042128842387501 0.831093435092771 0.000598518573671547 0.795913639435589 0.00193369164900892 0.890858440582161 0.000240961789992333 0.503313149630782 0.00312004630103546
"6192" "tck" 200 3 512 "NL" 0.05 0 1 0.739970537038517 0.0679504903599601 0.693403886469998 0.0866222111912256 0.70492974641681 0.0393969549867876 0.740691840824202 0.0173704215850339 0.788889291631055 0.0133902908199089 0.844386154862084 0.0156560554303843 0.619741686361136 0.0134318274276397 0.577297516300006 0.201311427530396
"6193" "tck" 200 3 512 "NL" 0.05 0 1 0.664900176386698 0.000122835693147083 0.675522652187587 5.36635830610255e-05 0.604866206442067 9.17161643056996e-05 0.6862103856697 0.000110098521053925 0.697023142237236 0.000795249590823888 0.667537251632651 0.000579314485905535 0.60905461842174 0.00040352300671942 0.493965273374922 0.00131675737375891
"6194" "tck" 200 3 512 "NL" 0.05 0 1 0.151411443716585 0.0110782712471682 0.158226544768941 0.0200443651748935 0.180852353731064 0.0110166209567701 0.126754451528748 0.00811064969967479 0.158634386756372 0.0294515863378964 0.0944317149390902 0.0272958640378199 0.0539693202408968 0.0153214563569958 0.305428572773675 0.00558058052861654
"6195" "tck" 200 3 512 "NL" 0.05 0 1 0.35551094473967 0.0250507048944131 0.419231010411333 0.032954252720483 0.417960946812435 0.0323118881713506 0.416251800045272 0.0197148541332943 0.480300650174447 0.021489051564881 0.476662189675314 0.0171142105525637 0.553408001287319 0.0223920070477288 0.420831753261334 0.0247305614013599
"6196" "tck" 200 3 512 "NL" 0.05 0 1 0.475121399751618 0.00859999564748204 0.452904810690474 0.00529768152585852 0.489506475425849 0.00955028868710506 0.477603097968406 0.00879963241299064 0.510697439401374 0.0123160121375709 0.48598997847066 0.016421987290832 0.420757731299918 0.00788708646446878 0.541318951807314 0.020498136455306
"6197" "tck" 200 3 512 "NL" 0.05 0 1 0.0120489853374635 0.343785295244597 0.0117210582943519 0.19970748509816 0.00735297559089421 0.267822521882372 0.0169385402655629 0.204271629923325 0.0338766707328789 0.106004973627547 0.0360641231292285 0.121110866987097 0.0115804907857456 0.135815088989995 0.0032820734868505 0.457532234251051
"6198" "tck" 200 3 512 "NL" 0.05 0 1 0.802130122191059 0.277100639866411 0.743070321996346 0.183223919138104 0.801099536281327 0.333843789707122 0.74554756093514 0.382411085290155 0.73580419427727 0.461809636009605 0.681661550763549 0.422010500329583 0.759211335250796 0.385443550072794 0.850288309232247 0.602997118304135
"6199" "tck" 200 3 512 "NL" 0.05 0 1 0.160544833258921 0.00498395397488127 0.206787133901058 0.00611600134178469 0.216250806740724 0.00606941242245118 0.2044828042163 0.00508951403578672 0.104393186416099 0.00786464304125567 0.0741879573318336 0.0082842556535907 0.0905900927184805 0.00301675345676711 0.395654573622082 0.00309013891464271
"6200" "tck" 200 3 512 "NL" 0.05 0 1 0.0660578201543981 0.325158700134657 0.0943119515274526 0.473948437657747 0.128472743003574 0.326090479402949 0.11080039101512 0.424963711249929 0.0437654636079663 0.414138871914473 0.0803669209746126 0.541160225659749 0.0298357195325196 0.657723623055129 0.111345014954372 0.337589519834832
"6201" "tck" 200 3 512 "NL" 0.05 0 1 0.341912667023067 0.00505517906540898 0.442624110810231 0.00313716741924663 0.3705717087949 0.00373840937643632 0.340071584685313 0.00637382992823454 0.387106433901852 0.0132796075533517 0.32612834050794 0.0170936215532117 0.343623944299682 0.0124694727483197 0.941514262168972 0.0289897715393919
"6202" "tck" 200 3 512 "NL" 0.05 0 1 0.733801742383068 0.0150649934284445 0.753070792626095 0.0103603451554987 0.629537308645587 0.00531176710600456 0.590428021253999 0.0106321416125154 0.633196671539189 0.0134858654734249 0.527456313407228 0.0181409003730587 0.788355982767784 0.00956921802039012 0.710957599217628 0.00358355761478435
"6203" "tck" 200 3 512 "NL" 0.05 0 1 0.854925479985855 0.00150228563060539 0.786008689636194 0.00210491751146369 0.834069925953045 0.000457207822860961 0.840956132545986 0.000125622172935103 0.755445367757737 0.000248828980996318 0.754245028514587 0.000122333298231969 0.826336862317675 0.00018611600415408 0.529840862020582 5.94437302696704e-05
"6204" "tck" 200 3 512 "NL" 0.05 0 1 0.259625983294708 0.283114772616117 0.363926679184994 0.204310850585985 0.302579807081162 0.157429251341407 0.167084322094911 0.131206703988137 0.27997420167855 0.0595672563256917 0.161032647050568 0.0930367161044314 0.382834493370344 0.554173114547132 0.620829757729289 0.495919685384018
"6205" "tck" 200 3 512 "NL" 0.05 0 1 0.055935062630333 0.00443802184714637 0.0920451265967586 0.00185943826751878 0.0943269564014551 0.00194987789559331 0.0952846107430387 0.00149641929846689 0.103374757860693 0.00164570447194112 0.0621430468153981 0.000864783022792359 0.165096962875464 0.000748191941360887 0.115451357552557 0.00308510140696638
"6206" "tck" 200 3 512 "NL" 0.05 0 1 0.132283094922303 0.000632785897215604 0.113979869511704 0.000446777582247759 0.116668619941705 0.000451105191411227 0.0683654599986386 0.000201274523445649 0.0871645964925009 0.000356035968284596 0.0679075952324448 0.000538989236625542 0.12332766144321 0.000668877371042376 0.0682073690719216 0.00200398144957892
"6207" "tck" 200 3 512 "NL" 0.05 0 1 0.45057608595852 0.00569835987213163 0.302604336274239 0.00895236347698725 0.344600823335556 0.00682811566206976 0.298243611080455 0.00719997068512557 0.375015505765564 0.0101638365174688 0.354478677077049 0.0029457994198514 0.561003339878599 0.00520288703924643 0.686463909397167 0.0219149529043131
"6208" "tck" 200 3 512 "NL" 0.05 0 1 0.720959184330162 8.73011128943446e-07 0.680612957030981 4.33156503110155e-07 0.672386308336917 1.6008708488835e-06 0.694625875425685 1.23985080613398e-06 0.661972195187038 2.5327827182231e-06 0.538113837022539 1.79694612045811e-06 0.768188531718157 6.09858376354744e-06 0.414636877564412 1.39517583086501e-06
"6209" "tck" 200 3 512 "NL" 0.05 0 1 0.310253263772728 0.264882343357578 0.316876854988729 0.189690766477147 0.31405172939751 0.262954937360681 0.298219593074138 0.248108241618501 0.280071791002555 0.209401804727969 0.216360716568809 0.365917885050938 0.429363935092843 0.427182179210895 0.116566287948264 0.861876982091043
"6210" "tck" 200 3 512 "NL" 0.05 0 1 0.488238974496836 0.112325876482361 0.371314891653596 0.178568607256477 0.375712890466101 0.0856800163202422 0.326491235949491 0.0735320333218169 0.335605775097407 0.0785810084905074 0.282110705983363 0.148330394594002 0.464960975080073 0.150398639333107 0.569760349762867 0.0166765811447152
"6211" "tck" 200 3 512 "NL" 0.05 0 1 0.000998636347083082 0.0526326841948996 0.00180480414090989 0.0632320290587319 0.00080717520438367 0.0484577993354323 0.00161300841810841 0.0310145291510773 0.00685484882890153 0.0394243320897547 0.00400045202363275 0.0684468709231739 0.00630356720396796 0.156623361475921 0.000114199743051824 0.135515051572635
"6212" "tck" 200 3 512 "NL" 0.05 0 1 0.673844332413458 0.00382290905330651 0.864808986150849 0.00356001334483569 0.794172803758311 0.00696239455121983 0.843571576059341 0.00729845556730957 0.867915372382752 0.010396836410139 0.831420334637101 0.02158947352749 0.800464473026562 0.0247449019119121 0.679580672957645 0.00454904160239522
"6213" "tck" 200 3 512 "NL" 0.05 0 1 0.347727184501858 0.143863870088635 0.327642973762096 0.16607318928041 0.317076949757115 0.111385704020741 0.626567591665256 0.0872224824228657 0.679018053581417 0.122543951156286 0.381767663483902 0.177756028111587 0.665887892675609 0.194771446689061 0.470562391411002 0.347967436935128
"6214" "tck" 200 3 512 "NL" 0.05 0 1 0.533276543053324 0.00123227697775152 0.443416890487395 0.00150047970331135 0.463482918697825 0.000972439969275429 0.507650380350766 0.00133885330326988 0.573631244645717 0.000811116809486423 0.562832333136564 0.000348980923305819 0.622491070575447 0.000530909363378629 0.643348245514823 0.00367890441175844
"6215" "tck" 200 3 512 "NL" 0.05 0 1 0.840774402872076 0.0408369194741276 0.898808634417629 0.0616940576777327 0.901234347948413 0.0509021454143389 0.868357638196174 0.0485983574720937 0.848162938311134 0.0544259813055239 0.91089044390008 0.0767383181715844 0.793686304557063 0.0365629856088273 0.724527471569656 0.015495687543104
"6216" "tck" 200 3 512 "NL" 0.05 0 1 0.190492673547439 0.0370620944204342 0.195518041799879 0.0571402993592296 0.205833936606024 0.0480180711647078 0.272873988631918 0.022942020568302 0.228804157439786 0.0102178728722595 0.226726134549283 0.0149644310682677 0.121486775173274 0.179471762855005 0.264162671828844 0.0481964491273257
"6217" "tck" 200 3 512 "NL" 0.05 0 1 0.429709090396068 0.0159601814835464 0.457917700576974 0.0130025838817502 0.388472561795616 0.0198469369967296 0.379882107998308 0.011530435600939 0.491577455956071 0.00296515627981475 0.325529857828724 0.00529700768729158 0.237874969640444 0.00371306791342607 0.371260164048657 0.104177940947265
"6218" "tck" 200 3 512 "NL" 0.05 0 1 0.840688033832616 0.0983072640336498 0.804631380308993 0.109550607522624 0.801477864937949 0.105565584052597 0.787865281310974 0.0721075675942738 0.749585924762393 0.0471957232296181 0.612936705406044 0.025008287318972 0.906319361737422 0.0824567315983546 0.611869995203795 0.401124286334184
"6219" "tck" 200 3 512 "NL" 0.05 0 1 0.311043472913438 0.0164861578540783 0.282687058971542 0.016899391989281 0.278127176672607 0.0247550509582118 0.321536020813176 0.00838890259459157 0.405301175749506 0.00305553402161562 0.185534571423966 0.00295032326167666 0.344514461620642 0.00244330879370214 0.176786206677398 0.278877353531956
"6220" "tck" 200 3 512 "NL" 0.05 0 1 0.43722523247999 2.60830248551835e-05 0.48097134460371 0.000156872876632463 0.541201799967853 3.44218587462475e-05 0.450780901828631 3.91876146073056e-05 0.374224041969936 0.000126637254470152 0.506166602945111 3.19582900605297e-05 0.428362844164103 4.55938465171446e-05 0.453481012136553 3.33882555956233e-05
"6221" "tck" 200 3 512 "NL" 0.05 0 1 0.580695321783535 0.00215149709847129 0.643075307207895 0.00113577221974182 0.601315557791881 0.00128830653411605 0.626035372041404 0.000311222458342808 0.811934424803101 0.000179196783710811 0.872823373301856 0.000180970641066591 0.714029040023954 0.000456987433270162 0.480207449137562 0.00176591301430762
"6222" "tck" 200 3 512 "NL" 0.05 0 1 0.267623750341535 0.0443402161674833 0.254069308388233 0.0535215963743472 0.259005870317011 0.0588218135596266 0.170678428627041 0.0815513521048491 0.269067388601054 0.0678627321280256 0.231416219348768 0.0753218663832144 0.198817880926973 0.0402519422213233 0.141959146451856 0.0183559713299574
"6223" "tck" 200 3 512 "NL" 0.05 0 1 0.991899895055669 0.146173677247719 0.980383907726955 0.208812520431241 0.990084299051893 0.149725087798911 0.987725376067241 0.188572494558627 0.973025259357892 0.172479580510202 0.936854366075809 0.121779917480422 0.993028997424511 0.171197941539729 0.997028577558114 0.112317555801568
"6224" "tck" 200 3 512 "NL" 0.05 0 1 0.119546216052735 0.0788568280700027 0.0606824446214547 0.105041579930904 0.064118858035531 0.107526268870565 0.0720075370478894 0.0670442617719866 0.0191835542362514 0.11387742967294 0.0382546617138135 0.0765695849428353 0.0279449273747356 0.130522504252097 0.487695286964208 0.129134902292129
"6225" "tck" 200 3 512 "NL" 0.05 0 1 0.980587176199197 0.0162500911837609 0.92657857752881 0.0346595532002782 0.907111084328755 0.0172559054997237 0.91767929026258 0.00849824989625791 0.895136014647798 0.00430839644741665 0.958608830323541 0.00444334119350265 0.967524449178265 0.00579424201453271 0.802121790853321 0.00443201596928633
"6226" "tck" 200 3 512 "NL" 0.05 0 1 0.219284391475804 0.00183287925327069 0.263163517491468 0.000969065960499171 0.192712991143694 0.00178615251290359 0.263622877055121 0.00090192115104426 0.196653476065396 0.00103042023634847 0.235806184934771 0.00132972113546748 0.473764450081374 0.000625143146681495 0.476172150808484 0.0354231639499669
"6227" "tck" 200 3 512 "NL" 0.05 0 1 0.950831547779655 0.0140805219379327 0.963091132000712 0.015080070626955 0.956706002133271 0.0156323718534133 0.923217869827529 0.00973023931184125 0.757128311121524 0.00912186149692484 0.789258528045738 0.00737728395655002 0.647525950470219 0.00371698891414785 0.77428395116722 0.0162773026005489
"6228" "tck" 200 3 512 "NL" 0.05 0 1 0.476248024730895 0.00969231865947462 0.503613133335943 0.00635231068539555 0.547156574404692 0.0123875376142156 0.637647690386512 0.00630438904665409 0.457748569478766 0.00350077437924035 0.291639333151038 0.00910236516472307 0.380964785141265 0.00916140361488649 0.313671998603945 0.00405997410794157
"6229" "tck" 200 3 512 "NL" 0.05 0 1 0.00197469929072835 0.040848391378586 0.000851995224677937 0.0457037769729057 0.00107134297740541 0.0759351205602136 0.00103078522175037 0.123204466643224 0.00422685522393063 0.13577256615947 0.00179276330075206 0.0896894116058878 0.00208140701907322 0.0595647537171443 0.00141763471134038 0.133172593240192
"6230" "tck" 200 3 512 "NL" 0.05 0 1 0.811339024408534 0.0242115126613367 0.811524552989348 0.0358312930102254 0.841391458895674 0.0208908570834013 0.907337193071712 0.0145923122417496 0.962277248485753 0.00695628164861017 0.974394648636048 0.0110161667494129 0.792238650276389 0.0448434737736217 0.69351095374638 0.0337279535527462
"6231" "tck" 200 3 512 "NL" 0.05 0 1 0.423928901437535 0.00925405924344003 0.404741460061379 0.0106451861655682 0.49934334292582 0.00554496823718398 0.495297868521395 0.00432341262572211 0.592717466447676 0.0025448123323375 0.663565838151713 0.00451892000379084 0.532544904584592 0.00425277810103819 0.338168400316724 0.0149944313568113
"6232" "tck" 200 3 512 "NL" 0.05 0 1 0.546723358337761 0.00285302881510896 0.460474181355792 0.0144577759708293 0.699611097423888 0.00633628031254663 0.684585041816643 0.00547712459388294 0.744561029241715 0.0092807631615669 0.61032423467513 0.00401634101724813 0.782501914314576 0.00312239338276554 0.918587870136526 0.00308467090667386
"6233" "tck" 200 3 512 "NL" 0.05 0 1 0.982678733896702 0.0883501499681636 0.973678870070389 0.26562823579134 0.977416451086551 0.12907213793257 0.982114397196077 0.116596786795471 0.982938034652296 0.128878219110295 0.95354948873042 0.20265313018584 0.985379981399833 0.0722348087167464 0.95528724411065 0.106839702207011
"6234" "tck" 200 3 512 "NL" 0.05 0 1 0.707591624487711 0.0673449572995094 0.721899978597894 0.0477064634104434 0.706389547980613 0.0861417603508121 0.635007540959276 0.0575124466216974 0.453909698456404 0.0596681845288647 0.543149733805633 0.0408535205630154 0.633165437809266 0.182726164311117 0.481798916478834 0.276859597296461
"6235" "tck" 200 3 512 "NL" 0.05 0 1 0.149085567334397 0.197687455307659 0.140320450970922 0.137789470331533 0.11184818356642 0.22578999631584 0.0922985659885071 0.215639070873226 0.0858195338912802 0.34114171427821 0.101079832796882 0.347217184595673 0.167838319137506 0.429526772771348 0.418633661623973 0.348946944073653
"6236" "tck" 200 3 512 "NL" 0.05 0 1 0.240237080769635 0.215960646278559 0.2998366020931 0.23836251088247 0.296176499848433 0.242113384881977 0.234679690725785 0.169985060087221 0.236702412134733 0.148328970931308 0.328537246727873 0.159641297587178 0.269809216718218 0.0678811389176039 0.0457631176003813 0.133866293658636
"6237" "tck" 200 3 512 "NL" 0.05 0 1 0.202795322766004 0.00744336975174753 0.226747521761741 0.0101061816694877 0.184050098810515 0.0115941123741008 0.24727513120822 0.00524162497710901 0.108461978391161 0.00348352808251606 0.133871393607276 0.000987308420520416 0.0849202853702127 0.00359551727092511 0.109968651267408 0.510476426934468
"6238" "tck" 200 3 512 "NL" 0.05 0 1 0.471920224341086 0.0346873009676133 0.594834952117768 0.0246652664167462 0.362418837401474 0.0431689674342621 0.502265369389584 0.0325282140464386 0.621645654595329 0.0189236410147355 0.564930023363738 0.0148413431360334 0.567789791749182 0.0128118380153623 0.264007334981258 0.264242651839797
"6239" "tck" 200 3 512 "NL" 0.05 0 1 0.0796115114956011 0.00290149587443855 0.0779972776910897 0.00230656231289283 0.0942509580240409 0.00347212865047131 0.0468085560354856 0.00286887689467974 0.097396752097538 0.0010771449587913 0.0496338569210256 0.00439013517626374 0.0604734850775963 0.0027420687905062 0.130759567399364 0.059864136154022
"6240" "tck" 200 3 512 "NL" 0.05 0 1 0.0217180357722235 0.000153435076723718 0.0206240421635976 0.000121286550418542 0.011711277785216 0.000107030524078899 0.018893579813873 0.000266669369483274 0.0208093624989545 0.000486519941178765 0.0242407794078854 0.000582379562585444 0.0213743177376768 0.000379909158747749 0.0172088086527613 0.00255143179488526
"6241" "tck" 200 3 512 "NL" 0.05 0 1 0.229384290739862 5.16407801980368e-05 0.215423658531021 0.000152247634221059 0.209528074931173 0.000110518617616129 0.185517446288671 7.16601679501272e-05 0.162073522212063 3.4891059510711e-05 0.179207297185737 1.93482355779206e-05 0.162198084242383 0.000155459201580221 0.0309351044465555 0.00197557535431314
"6242" "tck" 200 3 512 "NL" 0.05 0 1 0.809751440308849 0.000739089134745186 0.821226016074043 0.0019684993167145 0.684427237083438 0.000594079578088103 0.808989752177351 0.00140520370882302 0.829842476827478 0.000746006435130342 0.915859577114815 0.00286930310059796 0.69171270107665 0.000353069790222538 0.572651676935886 0.00119049258880233
"6243" "tck" 200 3 512 "NL" 0.05 0 1 0.553736465939137 0.0096658253558074 0.577835112526909 0.00703116835737738 0.426309608622866 0.0199915738477754 0.422557780002535 0.0228471135493979 0.387251132019971 0.0318847973815737 0.375534394086722 0.0685892685885527 0.36799390564097 0.125910639812582 0.538113772156092 0.0463689217927439
"6244" "tck" 200 3 512 "NL" 0.05 0 1 0.240552593978568 0.000780576233911923 0.281597271552815 0.00205822625888907 0.223375283323235 0.000731654374428237 0.254484137914079 0.00105893899867104 0.255040849184958 0.000335176013588234 0.339542463149506 0.000202914490093686 0.50329584120226 0.000635049929861409 0.259112776718151 0.006232130634926
"6245" "tck" 200 3 512 "NL" 0.05 0 1 0.116540481834501 0.00077007848276045 0.138619306390435 0.000448576062586747 0.110614897044802 0.000226754473758861 0.12868324013015 0.000467994136272964 0.124201180228281 0.000632653312260256 0.0809891600369314 0.00118340174711973 0.0605728867343538 0.00120402266145148 0.0594378626803138 0.000524057977744574
"6246" "tck" 200 3 512 "NL" 0.05 0 1 0.1731319145869 0.0715893390873248 0.354458954352569 0.0338431368039986 0.14883287430853 0.0375345150901825 0.173587329062722 0.0204871211648718 0.180371589639245 0.0169837365852741 0.158789751391282 0.0240593210874155 0.238903379233514 0.0212642852774007 0.0932254646521865 0.00279884987499324
"6247" "tck" 200 3 512 "NL" 0.05 0 1 0.631312687751 0.0227666790689637 0.667218011901536 0.0107403304400618 0.583646802560828 0.0135794509499159 0.720183700356429 0.00526545184712646 0.765310941770098 0.00396881218277723 0.832450426884422 0.00486312910810349 0.470227088250273 0.0199283561428311 0.23311279328069 0.0606319029662035
"6248" "tck" 200 3 512 "NL" 0.05 0 1 0.103118820853996 9.95778461128083e-05 0.223191980897891 7.49956237267035e-05 0.198487493626661 4.94030229336584e-05 0.327824182692405 8.53644307046153e-05 0.304410993438672 0.000120581490221428 0.259204727612609 5.89596472118092e-05 0.192589729094071 0.000197442269167736 0.0691351661053674 0.000481213212644604
"6249" "tck" 200 3 512 "NL" 0.05 0 1 0.771001471820531 0.014443044994962 0.73953275234375 0.0164765939336411 0.823833363782373 0.0179659001070049 0.788871177479881 0.025922671976958 0.788806020931952 0.0304525467728167 0.550280273118545 0.0270332750209141 0.513184424811503 0.0497935741260439 0.917802599727522 0.0171808681861023
"6250" "tck" 200 3 512 "NL" 0.05 0 1 0.38373642167372 0.0165414302813605 0.296131584209203 0.0499938648494948 0.207455414574731 0.0177020856002035 0.111908551790255 0.0110760177384838 0.0383526316735714 0.0117036086245558 0.0940081555286891 0.0216236753611525 0.0641073416092595 0.0124105188759003 0.395544369628967 0.00730286455214002
"6251" "tck" 200 3 512 "NL" 0.05 0 1 0.17804486296362 0.00912905889560978 0.237961436181027 0.0165420233908531 0.153225386959302 0.00880454509192452 0.162860520078819 0.00815343353022735 0.0959547584245551 0.0108146151918815 0.117018023278699 0.00914642336291238 0.168310387650972 0.00660732273005649 0.0931342615580169 0.00352947067245513
